"OTU_ID","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"H9_1_T.s15850","Bacteria",NA,NA,NA,NA,NA,NA
"H11_2_T.s6522","Bacteria",NA,NA,NA,NA,NA,NA
"H13_2_M.s4418","Bacteria",NA,NA,NA,NA,NA,NA
"H7_3_T.s10721","Bacteria",NA,NA,NA,NA,NA,NA
"H1_3_T.s82216","Bacteria",NA,NA,NA,NA,NA,NA
"H1_3_T.s89327","Bacteria",NA,NA,NA,NA,NA,NA
"H7_2_T.s32347","Bacteria",NA,NA,NA,NA,NA,NA
"H7_3_T.s23893","Bacteria",NA,NA,NA,NA,NA,NA
"H11_3_M.s9561","Bacteria",NA,NA,NA,NA,NA,NA
"H8_2_T.s65246","Bacteria",NA,NA,NA,NA,NA,NA
"H13_3_M.s53054","Bacteria",NA,NA,NA,NA,NA,NA
"H1_3_T.s103842","Bacteria",NA,NA,NA,NA,NA,NA
"H1_2_T.s41759","Bacteria",NA,NA,NA,NA,NA,NA
"H5_3_M.s31926","Bacteria",NA,NA,NA,NA,NA,NA
"H7_1_T.s55489","Bacteria",NA,NA,NA,NA,NA,NA
"H13_3_T.s9513","Bacteria",NA,NA,NA,NA,NA,NA
"H2_1_T.s31630","Bacteria",NA,NA,NA,NA,NA,NA
"H13_3_T.s14450","Bacteria",NA,NA,NA,NA,NA,NA
"H10_3_T.s65507","Bacteria",NA,NA,NA,NA,NA,NA
"H11_2_T.s721","Bacteria",NA,NA,NA,NA,NA,NA
"H19_1_T.s33282","Bacteria",NA,NA,NA,NA,NA,NA
"H7_1_T.s90","Bacteria",NA,NA,NA,NA,NA,NA
"H11_3_T.s11640","Bacteria",NA,NA,NA,NA,NA,NA
"H2_3_T.s61","Bacteria",NA,NA,NA,NA,NA,NA
"H10_3_T.s52620","Bacteria",NA,NA,NA,NA,NA,NA
"H1_1_M.s1570","Bacteria",NA,NA,NA,NA,NA,NA
"H1_2_T.s2843","Bacteria",NA,NA,NA,NA,NA,NA
"H10_2_M.s373","Bacteria",NA,NA,NA,NA,NA,NA
"H7_2_T.s15114","Bacteria",NA,NA,NA,NA,NA,NA
"H11_3_T.s10859","Bacteria",NA,NA,NA,NA,NA,NA
"H1_3_T.s52657","Bacteria",NA,NA,NA,NA,NA,NA
"H17_1_T.s21011","Bacteria",NA,NA,NA,NA,NA,NA
"H10_2_M.s35007","Bacteria",NA,NA,NA,NA,NA,NA
"H10_3_T.s15736","Bacteria",NA,NA,NA,NA,NA,NA
"H8_2_T.s51461","Bacteria",NA,NA,NA,NA,NA,NA
"H10_2_M.s10808","Bacteria",NA,NA,NA,NA,NA,NA
"H19_3_T.s1335","Bacteria",NA,NA,NA,NA,NA,NA
"H10_3_T.s10446","Bacteria",NA,NA,NA,NA,NA,NA
"H10_3_M.s1742","Bacteria",NA,NA,NA,NA,NA,NA
"H7_2_T.s51","Bacteria",NA,NA,NA,NA,NA,NA
"H2_2_T.s34042","Bacteria",NA,NA,NA,NA,NA,NA
"H4_2_T.s3277","Bacteria",NA,NA,NA,NA,NA,NA
"H10_2_M.s1999","Bacteria",NA,NA,NA,NA,NA,NA
"H15_1_T.s55338","Bacteria",NA,NA,NA,NA,NA,NA
"H10_1_M.s10989","Bacteria",NA,NA,NA,NA,NA,NA
"H11_3_T.s25800","Bacteria",NA,NA,NA,NA,NA,NA
"H13_2_M.s10013","Bacteria",NA,NA,NA,NA,NA,NA
"H8_3_T.s34289","Bacteria",NA,NA,NA,NA,NA,NA
"H2_2_T.s55","Bacteria",NA,NA,NA,NA,NA,NA
"H11_3_T.s33241","Bacteria",NA,NA,NA,NA,NA,NA
"H13_2_T.s32788","Bacteria",NA,NA,NA,NA,NA,NA
"H10_1_M.s16172","Bacteria",NA,NA,NA,NA,NA,NA
"H13_2_T.s11017","Bacteria",NA,NA,NA,NA,NA,NA
"H13_3_M.s55316","Bacteria",NA,NA,NA,NA,NA,NA
"H12_3_M.s20976","Bacteria",NA,NA,NA,NA,NA,NA
"H13_1_M.s34160","Bacteria",NA,NA,NA,NA,NA,NA
"H13_1_M.s113797","Bacteria",NA,NA,NA,NA,NA,NA
"H13_3_M.s36700","Bacteria",NA,NA,NA,NA,NA,NA
"H15_1_M.s10758","Bacteria",NA,NA,NA,NA,NA,NA
"H18_2_T.s23133","Bacteria",NA,NA,NA,NA,NA,NA
"H13_1_M.s22193","Bacteria",NA,NA,NA,NA,NA,NA
"H12_2_T.s1720","Bacteria",NA,NA,NA,NA,NA,NA
"H17_3_T.s900","Bacteria",NA,NA,NA,NA,NA,NA
"H13_1_M.s119145","Bacteria",NA,NA,NA,NA,NA,NA
"H13_1_M.s63018","Bacteria",NA,NA,NA,NA,NA,NA
"H15_1_T.s16964","Bacteria",NA,NA,NA,NA,NA,NA
"H11_3_T.s57095","Bacteria",NA,NA,NA,NA,NA,NA
"H10_1_M.s16484","Bacteria",NA,NA,NA,NA,NA,NA
"H15_1_T.s34754","Bacteria",NA,NA,NA,NA,NA,NA
"H13_2_T.s29150","Bacteria",NA,NA,NA,NA,NA,NA
"H13_1_M.s10318","Bacteria",NA,NA,NA,NA,NA,NA
"H13_1_M.s29118","Bacteria",NA,NA,NA,NA,NA,NA
"H14_3_M.s1144","Bacteria",NA,NA,NA,NA,NA,NA
"H8_1_M.s13771","Bacteria",NA,NA,NA,NA,NA,NA
"H15_1_M.s4807","Bacteria",NA,NA,NA,NA,NA,NA
"H15_1_T.s21828","Bacteria",NA,NA,NA,NA,NA,NA
"H15_1_T.s45450","Bacteria",NA,NA,NA,NA,NA,NA
"H16_2_T.s5055","Bacteria",NA,NA,NA,NA,NA,NA
"H17_2_M.s11231","Bacteria",NA,NA,NA,NA,NA,NA
"H13_1_M.s103869","Bacteria",NA,NA,NA,NA,NA,NA
"H15_1_M.s3371","Bacteria",NA,NA,NA,NA,NA,NA
"H13_1_M.s423","Bacteria",NA,NA,NA,NA,NA,NA
"H15_1_T.s18582","Bacteria",NA,NA,NA,NA,NA,NA
"H16_1_T.s75045","Bacteria",NA,NA,NA,NA,NA,NA
"H10_2_T.s13571","Bacteria",NA,NA,NA,NA,NA,NA
"H10_2_T.s29236","Bacteria",NA,NA,NA,NA,NA,NA
"H15_1_T.s15502","Bacteria",NA,NA,NA,NA,NA,NA
"H10_3_M.s4689","Bacteria",NA,NA,NA,NA,NA,NA
"H15_1_T.s34515","Bacteria",NA,NA,NA,NA,NA,NA
"H15_1_T.s54352","Bacteria",NA,NA,NA,NA,NA,NA
"H13_1_M.s10789","Bacteria",NA,NA,NA,NA,NA,NA
"H8_2_T.s18305","Bacteria",NA,NA,NA,NA,NA,NA
"H14_2_T.s2617","Bacteria",NA,NA,NA,NA,NA,NA
"H8_3_T.s25275","Bacteria",NA,NA,NA,NA,NA,NA
"H13_1_M.s91594","Bacteria",NA,NA,NA,NA,NA,NA
"H18_2_T.s19110","Bacteria",NA,NA,NA,NA,NA,NA
"H12_1_M.s12519","Bacteria",NA,NA,NA,NA,NA,NA
"H5_2_M.s11149","Bacteria",NA,NA,NA,NA,NA,NA
"H10_3_T.s10890","Bacteria",NA,NA,NA,NA,NA,NA
"H11_3_M.s10465","Bacteria",NA,NA,NA,NA,NA,NA
"H1_3_T.s123432","Bacteria",NA,NA,NA,NA,NA,NA
"H13_1_M.s120076","Bacteria",NA,NA,NA,NA,NA,NA
"H18_2_M.s22820","Bacteria",NA,NA,NA,NA,NA,NA
"H11_1_M.s10919","Bacteria",NA,NA,NA,NA,NA,NA
"H11_3_M.s32038","Bacteria",NA,NA,NA,NA,NA,NA
"H13_1_M.s57346","Bacteria",NA,NA,NA,NA,NA,NA
"H11_1_M.s26979","Bacteria",NA,NA,NA,NA,NA,NA
"H8_3_T.s46120","Bacteria",NA,NA,NA,NA,NA,NA
"H10_1_M.s10878","Bacteria",NA,NA,NA,NA,NA,NA
"H11_1_M.s13232","Bacteria",NA,NA,NA,NA,NA,NA
"H13_3_M.s60148","Bacteria",NA,NA,NA,NA,NA,NA
"H1_1_M.s70770","Bacteria",NA,NA,NA,NA,NA,NA
"H10_2_T.s25266","Bacteria",NA,NA,NA,NA,NA,NA
"H1_1_M.s13093","Bacteria",NA,NA,NA,NA,NA,NA
"H17_1_T.s7992","Bacteria",NA,NA,NA,NA,NA,NA
"H11_1_M.s10511","Bacteria",NA,NA,NA,NA,NA,NA
"H10_1_M.s43454","Bacteria",NA,NA,NA,NA,NA,NA
"H13_1_M.s22306","Bacteria",NA,NA,NA,NA,NA,NA
"H13_2_T.s76267","Bacteria",NA,NA,NA,NA,NA,NA
"H19_3_M.s10025","Bacteria",NA,NA,NA,NA,NA,NA
"H18_3_T.s1885","Bacteria",NA,NA,NA,NA,NA,NA
"H11_2_M.s2230","Bacteria",NA,NA,NA,NA,NA,NA
"H16_2_M.s6099","Bacteria",NA,NA,NA,NA,NA,NA
"H16_2_M.s43219","Bacteria",NA,NA,NA,NA,NA,NA
"H11_1_M.s17039","Bacteria",NA,NA,NA,NA,NA,NA
"H13_3_M.s63870","Bacteria",NA,NA,NA,NA,NA,NA
"H1_3_T.s100731","Bacteria",NA,NA,NA,NA,NA,NA
"H2_1_T.s51736","Bacteria",NA,NA,NA,NA,NA,NA
"H8_3_T.s14178","Bacteria",NA,NA,NA,NA,NA,NA
"H8_3_T.s44104","Bacteria",NA,NA,NA,NA,NA,NA
"H1_1_M.s103055","Bacteria",NA,NA,NA,NA,NA,NA
"H13_3_M.s20391","Bacteria",NA,NA,NA,NA,NA,NA
"H19_3_M.s22452","Bacteria",NA,NA,NA,NA,NA,NA
"H19_3_M.s36765","Bacteria",NA,NA,NA,NA,NA,NA
"H8_2_T.s5474","Bacteria",NA,NA,NA,NA,NA,NA
"H3_1_T.s28575","Bacteria",NA,NA,NA,NA,NA,NA
"H3_1_T.s18428","Bacteria",NA,NA,NA,NA,NA,NA
"H3_1_T.s28093","Bacteria",NA,NA,NA,NA,NA,NA
"H1_1_T.s4467","Bacteria",NA,NA,NA,NA,NA,NA
"H3_1_T.s14330","Bacteria",NA,NA,NA,NA,NA,NA
"H11_1_M.s3238","Bacteria",NA,NA,NA,NA,NA,NA
"H10_1_M.s22401","Bacteria",NA,NA,NA,NA,NA,NA
"H11_1_M.s17989","Bacteria",NA,NA,NA,NA,NA,NA
"H11_1_M.s36019","Bacteria",NA,NA,NA,NA,NA,NA
"H3_1_T.s15800","Bacteria",NA,NA,NA,NA,NA,NA
"H11_1_M.s28413","Bacteria",NA,NA,NA,NA,NA,NA
"H11_1_M.s30442","Bacteria",NA,NA,NA,NA,NA,NA
"H18_2_M.s31748","Bacteria",NA,NA,NA,NA,NA,NA
"H11_1_M.s26524","Bacteria",NA,NA,NA,NA,NA,NA
"H3_1_T.s15984","Bacteria",NA,NA,NA,NA,NA,NA
"H10_1_M.s36232","Bacteria",NA,NA,NA,NA,NA,NA
"H11_1_M.s37147","Bacteria",NA,NA,NA,NA,NA,NA
"H11_3_M.s12324","Bacteria",NA,NA,NA,NA,NA,NA
"H10_2_T.s27223","Bacteria",NA,NA,NA,NA,NA,NA
"H16_2_M.s53357","Bacteria",NA,NA,NA,NA,NA,NA
"H18_1_M.s1111","Bacteria",NA,NA,NA,NA,NA,NA
"H18_2_M.s49612","Bacteria",NA,NA,NA,NA,NA,NA
"H18_1_M.s39019","Bacteria",NA,NA,NA,NA,NA,NA
"H2_3_T.s7543","Bacteria",NA,NA,NA,NA,NA,NA
"H1_1_M.s14644","Bacteria",NA,NA,NA,NA,NA,NA
"H1_1_M.s109326","Bacteria",NA,NA,NA,NA,NA,NA
"H1_2_T.s35283","Bacteria",NA,NA,NA,NA,NA,NA
"H3_3_T.s15406","Bacteria",NA,NA,NA,NA,NA,NA
"H15_1_M.s46767","Bacteria",NA,NA,NA,NA,NA,NA
"H17_3_T.s47027","Bacteria",NA,NA,NA,NA,NA,NA
"H1_3_T.s51102","Bacteria",NA,NA,NA,NA,NA,NA
"H10_2_M.s35470","Bacteria",NA,NA,NA,NA,NA,NA
"H11_3_M.s14340","Bacteria",NA,NA,NA,NA,NA,NA
"H12_1_T.s3545","Bacteria",NA,NA,NA,NA,NA,NA
"H11_3_T.s14534","Bacteria",NA,NA,NA,NA,NA,NA
"H11_3_T.s23786","Bacteria",NA,NA,NA,NA,NA,NA
"H11_2_M.s15409","Bacteria",NA,NA,NA,NA,NA,NA
"H11_2_M.s18082","Bacteria",NA,NA,NA,NA,NA,NA
"H1_1_M.s19097","Bacteria",NA,NA,NA,NA,NA,NA
"H13_1_M.s27212","Bacteria",NA,NA,NA,NA,NA,NA
"H1_1_M.s103640","Bacteria",NA,NA,NA,NA,NA,NA
"H1_1_M.s25076","Bacteria",NA,NA,NA,NA,NA,NA
"H11_2_M.s32114","Bacteria",NA,NA,NA,NA,NA,NA
"H10_1_M.s29327","Bacteria",NA,NA,NA,NA,NA,NA
"H18_2_M.s26162","Bacteria",NA,NA,NA,NA,NA,NA
"H1_3_T.s100936","Bacteria",NA,NA,NA,NA,NA,NA
"H1_1_M.s56222","Bacteria",NA,NA,NA,NA,NA,NA
"H11_1_M.s36350","Bacteria",NA,NA,NA,NA,NA,NA
"H13_3_M.s47070","Bacteria",NA,NA,NA,NA,NA,NA
"H10_2_M.s4574","Bacteria",NA,NA,NA,NA,NA,NA
"H11_3_M.s1983","Bacteria",NA,NA,NA,NA,NA,NA
"H18_2_T_2.s2969","Bacteria",NA,NA,NA,NA,NA,NA
"H13_1_M.s84","Bacteria",NA,NA,NA,NA,NA,NA
"H19_3_M.s101","Bacteria",NA,NA,NA,NA,NA,NA
"H11_3_T.s40507","Bacteria",NA,NA,NA,NA,NA,NA
"H18_2_T_2.s18139","Bacteria",NA,NA,NA,NA,NA,NA
"H1_2_M.s8270","Bacteria",NA,NA,NA,NA,NA,NA
"H4_1_T.s12482","Bacteria",NA,NA,NA,NA,NA,NA
"H11_3_M.s30325","Bacteria",NA,NA,NA,NA,NA,NA
"H6_1_T.s26530","Bacteria",NA,NA,NA,NA,NA,NA
"H11_3_M.s11388","Bacteria",NA,NA,NA,NA,NA,NA
"H1_1_M.s24804","Bacteria",NA,NA,NA,NA,NA,NA
"H17_2_T.s11274","Bacteria",NA,NA,NA,NA,NA,NA
"H11_3_T.s22870","Bacteria",NA,NA,NA,NA,NA,NA
"H16_1_T.s104865","Bacteria",NA,NA,NA,NA,NA,NA
"H18_2_M.s53330","Bacteria",NA,NA,NA,NA,NA,NA
"H3_2_T.s6637","Bacteria",NA,NA,NA,NA,NA,NA
"H9_2_M.s13925","Bacteria",NA,NA,NA,NA,NA,NA
"H11_3_T.s29262","Bacteria",NA,NA,NA,NA,NA,NA
"H18_2_T.s47689","Bacteria",NA,NA,NA,NA,NA,NA
"H3_1_T.s38","Bacteria",NA,NA,NA,NA,NA,NA
"H3_1_T.s27012","Bacteria",NA,NA,NA,NA,NA,NA
"H3_1_T.s21151","Bacteria",NA,NA,NA,NA,NA,NA
"H1_1_M.s90604","Bacteria",NA,NA,NA,NA,NA,NA
"H1_2_T.s1479","Bacteria",NA,NA,NA,NA,NA,NA
"H18_2_M.s24091","Bacteria",NA,NA,NA,NA,NA,NA
"H1_1_M.s101278","Bacteria",NA,NA,NA,NA,NA,NA
"H3_1_T.s10161","Bacteria",NA,NA,NA,NA,NA,NA
"H4_3_T.s912","Bacteria",NA,NA,NA,NA,NA,NA
"H11_3_M.s29162","Bacteria",NA,NA,NA,NA,NA,NA
"H10_1_M.s36056","Bacteria",NA,NA,NA,NA,NA,NA
"H1_1_M.s64220","Bacteria",NA,NA,NA,NA,NA,NA
"H11_3_T.s13356","Bacteria",NA,NA,NA,NA,NA,NA
"H13_3_M.s42530","Bacteria",NA,NA,NA,NA,NA,NA
"H11_1_M.s30419","Bacteria",NA,NA,NA,NA,NA,NA
"H11_2_M.s31874","Bacteria",NA,NA,NA,NA,NA,NA
"H11_2_M.s10451","Bacteria",NA,NA,NA,NA,NA,NA
"H1_3_T.s77170","Bacteria",NA,NA,NA,NA,NA,NA
"H11_2_M.s41460","Bacteria",NA,NA,NA,NA,NA,NA
"H1_1_M.s65903","Bacteria",NA,NA,NA,NA,NA,NA
"H11_3_M.s24187","Bacteria",NA,NA,NA,NA,NA,NA
"H18_2_M.s11711","Bacteria",NA,NA,NA,NA,NA,NA
"H13_1_M.s106981","Bacteria",NA,NA,NA,NA,NA,NA
"H13_1_M.s77515","Bacteria",NA,NA,NA,NA,NA,NA
"H11_2_M.s36552","Bacteria",NA,NA,NA,NA,NA,NA
"H13_1_M.s10635","Bacteria",NA,NA,NA,NA,NA,NA
"H18_2_M.s20068","Bacteria",NA,NA,NA,NA,NA,NA
"H11_3_M.s32545","Bacteria",NA,NA,NA,NA,NA,NA
"H11_1_M.s21219","Bacteria",NA,NA,NA,NA,NA,NA
"H3_3_T.s32029","Bacteria",NA,NA,NA,NA,NA,NA
"H18_2_M.s27283","Bacteria",NA,NA,NA,NA,NA,NA
"H1_2_T.s2316","Bacteria",NA,NA,NA,NA,NA,NA
"H11_2_M.s30992","Bacteria",NA,NA,NA,NA,NA,NA
"H11_3_M.s13704","Bacteria",NA,NA,NA,NA,NA,NA
"H13_1_M.s119821","Bacteria",NA,NA,NA,NA,NA,NA
"H11_2_M.s38377","Bacteria",NA,NA,NA,NA,NA,NA
"H11_2_M.s1327","Bacteria",NA,NA,NA,NA,NA,NA
"H11_1_M.s26925","Bacteria",NA,NA,NA,NA,NA,NA
"H19_1_T.s33279","Bacteria",NA,NA,NA,NA,NA,NA
"H13_3_T.s18196","Bacteria",NA,NA,NA,NA,NA,NA
"H18_3_M.s41276","Bacteria",NA,NA,NA,NA,NA,NA
"H19_1_T.s13914","Bacteria",NA,NA,NA,NA,NA,NA
"H11_1_M.s18177","Bacteria",NA,NA,NA,NA,NA,NA
"H11_1_M.s8425","Bacteria",NA,NA,NA,NA,NA,NA
"H19_1_T.s33457","Bacteria",NA,NA,NA,NA,NA,NA
"H19_1_T.s12105","Bacteria",NA,NA,NA,NA,NA,NA
"H10_1_M.s4559","Bacteria",NA,NA,NA,NA,NA,NA
"H19_1_T.s35786","Bacteria",NA,NA,NA,NA,NA,NA
"H10_1_M.s16592","Bacteria",NA,NA,NA,NA,NA,NA
"H19_1_T.s12933","Bacteria",NA,NA,NA,NA,NA,NA
"H18_2_M.s23621","Bacteria",NA,NA,NA,NA,NA,NA
"H11_2_M.s39170","Bacteria",NA,NA,NA,NA,NA,NA
"H13_1_M.s72096","Bacteria",NA,NA,NA,NA,NA,NA
"H10_1_M.s39439","Bacteria",NA,NA,NA,NA,NA,NA
"H11_2_M.s25616","Bacteria",NA,NA,NA,NA,NA,NA
"H11_1_M.s15019","Bacteria",NA,NA,NA,NA,NA,NA
"H15_2_M.s5517","Bacteria",NA,NA,NA,NA,NA,NA
"H13_1_M.s22089","Bacteria",NA,NA,NA,NA,NA,NA
"H18_2_T.s21939","Bacteria",NA,NA,NA,NA,NA,NA
"H12_3_M.s55696","Bacteria",NA,NA,NA,NA,NA,NA
"H11_3_M.s27071","Bacteria",NA,NA,NA,NA,NA,NA
"H11_2_M.s24901","Bacteria",NA,NA,NA,NA,NA,NA
"H11_3_T.s4912","Bacteria",NA,NA,NA,NA,NA,NA
"H10_2_M.s12398","Bacteria",NA,NA,NA,NA,NA,NA
"H1_1_M.s101982","Bacteria",NA,NA,NA,NA,NA,NA
"H1_1_M.s26350","Bacteria",NA,NA,NA,NA,NA,NA
"H4_2_T.s11541","Bacteria",NA,NA,NA,NA,NA,NA
"H7_3_T.s40189","Bacteria",NA,NA,NA,NA,NA,NA
"H18_3_M.s21168","Bacteria",NA,NA,NA,NA,NA,NA
"H19_3_T.s68833","Bacteria",NA,NA,NA,NA,NA,NA
"H1_1_M.s109545","Bacteria",NA,NA,NA,NA,NA,NA
"H1_1_M.s100866","Bacteria",NA,NA,NA,NA,NA,NA
"H11_3_M.s35025","Bacteria",NA,NA,NA,NA,NA,NA
"H1_1_M.s105267","Bacteria",NA,NA,NA,NA,NA,NA
"H11_3_M.s22931","Bacteria",NA,NA,NA,NA,NA,NA
"H15_1_M.s77375","Bacteria",NA,NA,NA,NA,NA,NA
"H18_3_M.s45275","Bacteria",NA,NA,NA,NA,NA,NA
"H13_3_M.s57106","Bacteria",NA,NA,NA,NA,NA,NA
"H13_1_M.s80626","Bacteria",NA,NA,NA,NA,NA,NA
"H11_2_T.s10926","Bacteria",NA,NA,NA,NA,NA,NA
"H11_3_M.s31136","Bacteria",NA,NA,NA,NA,NA,NA
"H16_1_T.s107626","Bacteria",NA,NA,NA,NA,NA,NA
"H1_1_M.s53470","Bacteria",NA,NA,NA,NA,NA,NA
"H18_2_M.s558","Bacteria",NA,NA,NA,NA,NA,NA
"H18_3_M.s27144","Bacteria",NA,NA,NA,NA,NA,NA
"H1_1_M.s70850","Bacteria",NA,NA,NA,NA,NA,NA
"H11_2_T.s14908","Bacteria",NA,NA,NA,NA,NA,NA
"H19_3_T.s28012","Bacteria",NA,NA,NA,NA,NA,NA
"H11_3_M.s22666","Bacteria",NA,NA,NA,NA,NA,NA
"H18_3_M.s29137","Bacteria",NA,NA,NA,NA,NA,NA
"H18_3_M.s48649","Bacteria",NA,NA,NA,NA,NA,NA
"H1_1_M.s114311","Bacteria",NA,NA,NA,NA,NA,NA
"H1_1_M.s29790","Bacteria",NA,NA,NA,NA,NA,NA
"H1_1_M.s86992","Bacteria",NA,NA,NA,NA,NA,NA
"H1_1_M.s6020","Bacteria",NA,NA,NA,NA,NA,NA
"H1_1_M.s11411","Bacteria",NA,NA,NA,NA,NA,NA
"H1_1_M.s30058","Bacteria",NA,NA,NA,NA,NA,NA
"H11_2_M.s24533","Bacteria",NA,NA,NA,NA,NA,NA
"H4_1_T.s6962","Bacteria",NA,NA,NA,NA,NA,NA
"H5_2_M.s21885","Bacteria",NA,NA,NA,NA,NA,NA
"H2_1_T.s23586","Bacteria",NA,NA,NA,NA,NA,NA
"H1_3_T.s9655","Bacteria",NA,NA,NA,NA,NA,NA
"H12_2_M.s10715","Bacteria",NA,NA,NA,NA,NA,NA
"H13_3_M.s40945","Bacteria",NA,NA,NA,NA,NA,NA
"H15_1_T.s55486","Bacteria",NA,NA,NA,NA,NA,NA
"H8_3_T.s20739","Bacteria",NA,NA,NA,NA,NA,NA
"H10_1_T.s3882","Bacteria",NA,NA,NA,NA,NA,NA
"H1_3_T.s88415","Bacteria",NA,NA,NA,NA,NA,NA
"H13_3_M.s63493","Bacteria",NA,NA,NA,NA,NA,NA
"H11_3_M.s13181","Bacteria",NA,NA,NA,NA,NA,NA
"H17_1_T.s15385","Bacteria",NA,NA,NA,NA,NA,NA
"H7_3_T.s48676","Bacteria",NA,NA,NA,NA,NA,NA
"H1_2_M.s8201","Bacteria",NA,NA,NA,NA,NA,NA
"H19_1_T.s43676","Bacteria",NA,NA,NA,NA,NA,NA
"H19_1_T.s24913","Bacteria",NA,NA,NA,NA,NA,NA
"H1_1_M.s110415","Bacteria",NA,NA,NA,NA,NA,NA
"H1_1_M.s29381","Bacteria",NA,NA,NA,NA,NA,NA
"H1_1_M.s107367","Bacteria",NA,NA,NA,NA,NA,NA
"H1_1_M.s21786","Bacteria",NA,NA,NA,NA,NA,NA
"H11_3_M.s39273","Bacteria",NA,NA,NA,NA,NA,NA
"H18_2_M.s53832","Bacteria",NA,NA,NA,NA,NA,NA
"H1_1_M.s43841","Bacteria",NA,NA,NA,NA,NA,NA
"H11_3_M.s28409","Bacteria",NA,NA,NA,NA,NA,NA
"H18_1_M.s41991","Bacteria",NA,NA,NA,NA,NA,NA
"H18_3_M.s38655","Bacteria",NA,NA,NA,NA,NA,NA
"H16_1_T.s24035","Bacteria",NA,NA,NA,NA,NA,NA
"H18_3_M.s7702","Bacteria",NA,NA,NA,NA,NA,NA
"H1_1_M.s39655","Bacteria",NA,NA,NA,NA,NA,NA
"H12_3_T.s8005","Bacteria",NA,NA,NA,NA,NA,NA
"H18_3_M.s23990","Bacteria",NA,NA,NA,NA,NA,NA
"H18_3_M.s28504","Bacteria",NA,NA,NA,NA,NA,NA
"H18_3_M.s6095","Bacteria",NA,NA,NA,NA,NA,NA
"H1_1_M.s48391","Bacteria",NA,NA,NA,NA,NA,NA
"H1_1_M.s35932","Bacteria",NA,NA,NA,NA,NA,NA
"H1_1_M.s34743","Bacteria",NA,NA,NA,NA,NA,NA
"H10_2_M.s17480","Bacteria",NA,NA,NA,NA,NA,NA
"H18_3_M.s27786","Bacteria",NA,NA,NA,NA,NA,NA
"H18_1_M.s31205","Bacteria",NA,NA,NA,NA,NA,NA
"H1_2_M.s2290","Bacteria",NA,NA,NA,NA,NA,NA
"H16_2_M.s55989","Bacteria",NA,NA,NA,NA,NA,NA
"H1_1_M.s106189","Bacteria",NA,NA,NA,NA,NA,NA
"H1_1_M.s52532","Bacteria",NA,NA,NA,NA,NA,NA
"H1_1_M.s38608","Bacteria",NA,NA,NA,NA,NA,NA
"H13_3_M.s31912","Bacteria",NA,NA,NA,NA,NA,NA
"H3_1_T.s15496","Bacteria",NA,NA,NA,NA,NA,NA
"H10_1_M.s32850","Bacteria",NA,NA,NA,NA,NA,NA
"H13_3_M.s19542","Bacteria",NA,NA,NA,NA,NA,NA
"H7_3_T.s41660","Bacteria",NA,NA,NA,NA,NA,NA
"H1_1_M.s31586","Bacteria",NA,NA,NA,NA,NA,NA
"H13_2_T.s61000","Bacteria",NA,NA,NA,NA,NA,NA
"H18_2_M.s45530","Bacteria",NA,NA,NA,NA,NA,NA
"H13_3_M.s14242","Bacteria",NA,NA,NA,NA,NA,NA
"H13_3_M.s15434","Bacteria",NA,NA,NA,NA,NA,NA
"H13_2_T.s23654","Bacteria",NA,NA,NA,NA,NA,NA
"H18_2_M.s1973","Bacteria",NA,NA,NA,NA,NA,NA
"H13_3_M.s24902","Bacteria",NA,NA,NA,NA,NA,NA
"H7_2_T.s35775","Bacteria",NA,NA,NA,NA,NA,NA
"H7_3_T.s3788","Bacteria",NA,NA,NA,NA,NA,NA
"H18_3_T.s1526","Bacteria",NA,NA,NA,NA,NA,NA
"H1_3_T.s95805","Bacteria",NA,NA,NA,NA,NA,NA
"H13_3_M.s7130","Bacteria",NA,NA,NA,NA,NA,NA
"H16_1_T.s3229","Bacteria",NA,NA,NA,NA,NA,NA
"H15_1_T.s63584","Bacteria",NA,NA,NA,NA,NA,NA
"H15_1_M.s91892","Bacteria",NA,NA,NA,NA,NA,NA
"H12_3_M.s69629","Bacteria",NA,NA,NA,NA,NA,NA
"H3_2_T.s12591","Bacteria",NA,NA,NA,NA,NA,NA
"H12_3_M.s37377","Bacteria",NA,NA,NA,NA,NA,NA
"H6_1_T.s8198","Bacteria",NA,NA,NA,NA,NA,NA
"H15_2_M.s1961","Bacteria",NA,NA,NA,NA,NA,NA
"H1_1_M.s70309","Bacteria",NA,NA,NA,NA,NA,NA
"H6_1_T.s25536","Bacteria",NA,NA,NA,NA,NA,NA
"H13_3_M.s35712","Bacteria",NA,NA,NA,NA,NA,NA
"H13_3_M.s52099","Bacteria",NA,NA,NA,NA,NA,NA
"H6_1_T.s16975","Bacteria",NA,NA,NA,NA,NA,NA
"H2_2_T.s33980","Bacteria",NA,NA,NA,NA,NA,NA
"H18_3_T.s2142","Bacteria",NA,NA,NA,NA,NA,NA
"H5_1_M.s6852","Bacteria",NA,NA,NA,NA,NA,NA
"H18_2_M.s57035","Bacteria",NA,NA,NA,NA,NA,NA
"H18_2_M.s12109","Bacteria",NA,NA,NA,NA,NA,NA
"H18_2_M.s33677","Bacteria",NA,NA,NA,NA,NA,NA
"H3_1_T.s107","Bacteria",NA,NA,NA,NA,NA,NA
"H1_3_T.s61116","Bacteria",NA,NA,NA,NA,NA,NA
"H2_3_T.s29996","Bacteria",NA,NA,NA,NA,NA,NA
